id_tempo,data_inversa,dia_semana,horario,fase_dia
43118,2025-10-26,domingo,01:06:00,Plena Noite
43119,2025-10-26,domingo,02:00:00,Plena Noite
43120,2025-10-26,domingo,03:00:00,Plena Noite
43121,2025-10-26,domingo,04:10:00,Plena Noite
43122,2025-10-26,domingo,04:35:00,Amanhecer
43123,2025-10-26,domingo,03:20:00,Plena Noite
43124,2025-10-26,domingo,03:40:00,Plena Noite
43125,2025-10-26,domingo,03:30:00,Plena Noite
43126,2025-10-26,domingo,03:44:00,Plena Noite
43127,2025-10-26,domingo,06:03:00,Amanhecer
43128,2025-10-26,domingo,03:50:00,Plena Noite
43129,2025-10-26,domingo,06:20:00,Pleno dia
43130,2025-10-26,domingo,05:30:00,Pleno dia
43131,2025-10-26,domingo,06:43:00,Pleno dia
43132,2025-10-26,domingo,06:00:00,Pleno dia
43133,2025-10-26,domingo,07:00:00,Pleno dia
43134,2025-10-26,domingo,04:50:00,Plena Noite
43135,2025-10-25,sábado,23:10:00,Plena Noite
43136,2025-10-26,domingo,00:20:00,Plena Noite
43137,2025-10-26,domingo,07:40:00,Pleno dia
43138,2025-10-26,domingo,05:40:00,Pleno dia
43139,2025-10-26,domingo,08:40:00,Pleno dia
43140,2025-10-26,domingo,07:43:00,Pleno dia
43141,2025-10-12,domingo,20:22:00,Plena Noite
43142,2025-10-26,domingo,10:00:00,Pleno dia
43143,2025-10-26,domingo,10:50:00,Pleno dia
43144,2025-10-26,domingo,07:50:00,Pleno dia
43145,2025-10-26,domingo,10:29:00,Pleno dia
43146,2025-10-26,domingo,10:11:00,Pleno dia
43147,2025-10-26,domingo,10:20:00,Pleno dia
43148,2025-10-26,domingo,09:40:00,Pleno dia
43149,2025-10-26,domingo,09:51:00,Pleno dia
43150,2025-10-26,domingo,10:40:00,Pleno dia
43151,2025-10-26,domingo,09:20:00,Pleno dia
43152,2025-10-26,domingo,11:50:00,Pleno dia
43153,2025-10-26,domingo,09:00:00,Pleno dia
43154,2025-10-26,domingo,10:55:00,Pleno dia
43155,2025-10-26,domingo,11:20:00,Pleno dia
43156,2025-10-26,domingo,10:45:00,Pleno dia
43157,2025-10-26,domingo,13:00:00,Pleno dia
43158,2025-08-19,terça-feira,09:04:00,Pleno dia
43159,2025-10-26,domingo,11:10:00,Pleno dia
43160,2025-10-26,domingo,13:45:00,Pleno dia
43161,2025-10-26,domingo,14:00:00,Pleno dia
43162,2025-10-26,domingo,14:20:00,Pleno dia
43163,2025-10-26,domingo,14:30:00,Pleno dia
43164,2025-10-26,domingo,13:40:00,Pleno dia
43165,2025-10-26,domingo,11:30:00,Pleno dia
43166,2025-10-26,domingo,13:20:00,Pleno dia
43167,2025-10-26,domingo,15:13:00,Pleno dia
43168,2025-10-26,domingo,14:40:00,Pleno dia
43169,2025-10-26,domingo,14:05:00,Pleno dia
43170,2025-10-26,domingo,16:15:00,Pleno dia
43171,2025-10-26,domingo,16:30:00,Pleno dia
43172,2025-10-26,domingo,16:40:00,Pleno dia
43173,2025-10-26,domingo,16:30:00,Anoitecer
43174,2025-10-26,domingo,17:30:00,Plena Noite
43175,2025-10-26,domingo,17:20:00,Pleno dia
43176,2025-10-26,domingo,17:20:00,Plena Noite
43177,2025-10-26,domingo,16:35:00,Pleno dia
43178,2025-10-26,domingo,17:40:00,Anoitecer
43179,2025-10-26,domingo,17:50:00,Anoitecer
43180,2025-10-26,domingo,15:55:00,Pleno dia
43181,2025-10-26,domingo,18:10:00,Plena Noite
43182,2025-10-26,domingo,16:20:00,Pleno dia
43183,2025-10-26,domingo,17:55:00,Plena Noite
43184,2025-10-26,domingo,13:50:00,Pleno dia
43185,2025-10-26,domingo,17:30:00,Anoitecer
43186,2025-10-26,domingo,18:30:00,Anoitecer
43187,2025-10-26,domingo,18:20:00,Plena Noite
43188,2025-10-26,domingo,18:00:00,Anoitecer
43189,2025-10-26,domingo,19:20:00,Plena Noite
43190,2025-10-26,domingo,19:30:00,Pleno dia
43191,2025-10-26,domingo,19:40:00,Plena Noite
43192,2025-10-26,domingo,18:40:00,Plena Noite
43193,2025-10-26,domingo,19:25:00,Plena Noite
43194,2025-10-26,domingo,17:00:00,Anoitecer
43195,2025-10-26,domingo,19:10:00,Plena Noite
43196,2025-10-26,domingo,20:05:00,Plena Noite
43197,2025-10-26,domingo,19:45:00,Pleno dia
43198,2025-10-26,domingo,18:40:00,Pleno dia
43199,2025-10-26,domingo,20:58:00,Plena Noite
43200,2025-10-26,domingo,08:15:00,Pleno dia
43201,2025-10-26,domingo,20:50:00,Plena Noite
43202,2025-10-26,domingo,21:10:00,Plena Noite
43203,2025-10-26,domingo,21:20:00,Anoitecer
43204,2025-10-26,domingo,20:40:00,Plena Noite
43205,2025-10-26,domingo,21:20:00,Plena Noite
43206,2025-10-26,domingo,19:50:00,Plena Noite
43207,2025-10-26,domingo,21:40:00,Plena Noite
43208,2025-10-26,domingo,21:15:00,Plena Noite
43209,2025-10-26,domingo,20:12:00,Plena Noite
43210,2025-10-26,domingo,21:50:00,Plena Noite
43211,2025-10-26,domingo,22:00:00,Plena Noite
43212,2025-10-26,domingo,17:30:00,Pleno dia
43213,2025-10-26,domingo,22:20:00,Plena Noite
43214,2025-10-26,domingo,22:30:00,Plena Noite
43215,2025-10-26,domingo,22:33:00,Plena Noite
43216,2025-10-26,domingo,21:30:00,Plena Noite
43217,2025-10-26,domingo,23:00:00,Plena Noite
43218,2025-10-26,domingo,23:02:00,Plena Noite
43219,2025-10-26,domingo,22:35:00,Plena Noite
43220,2025-10-27,segunda-feira,00:20:00,Plena Noite
43221,2025-10-26,domingo,17:15:00,Pleno dia
43222,2025-10-26,domingo,23:30:00,Plena Noite
43223,2025-10-26,domingo,23:20:00,Plena Noite
43224,2025-10-27,segunda-feira,01:00:00,Plena Noite
43225,2025-10-27,segunda-feira,01:45:00,Plena Noite
43226,2025-10-27,segunda-feira,01:15:00,Plena Noite
43227,2025-10-27,segunda-feira,00:30:00,Plena Noite
43228,2025-10-27,segunda-feira,02:40:00,Plena Noite
43229,2025-10-27,segunda-feira,01:30:00,Plena Noite
43230,2025-10-27,segunda-feira,03:20:00,Plena Noite
43231,2025-10-27,segunda-feira,05:20:00,Amanhecer
43232,2025-10-27,segunda-feira,04:35:00,Plena Noite
43233,2025-10-27,segunda-feira,05:30:00,Amanhecer
43234,2025-10-27,segunda-feira,06:00:00,Pleno dia
43235,2025-10-27,segunda-feira,04:40:00,Amanhecer
43236,2025-10-27,segunda-feira,06:20:00,Pleno dia
43237,2025-10-27,segunda-feira,05:07:00,Amanhecer
43238,2025-10-27,segunda-feira,06:30:00,Pleno dia
43239,2025-10-27,segunda-feira,05:00:00,Pleno dia
43240,2025-10-27,segunda-feira,06:18:00,Amanhecer
43241,2025-10-27,segunda-feira,04:00:00,Amanhecer
43242,2025-10-27,segunda-feira,05:15:00,Amanhecer
43243,2025-10-27,segunda-feira,07:25:00,Pleno dia
43244,2025-10-27,segunda-feira,07:00:00,Pleno dia
43245,2025-10-27,segunda-feira,07:20:00,Pleno dia
43246,2025-10-27,segunda-feira,07:30:00,Pleno dia
43247,2025-10-27,segunda-feira,07:00:00,Amanhecer
43248,2025-10-27,segunda-feira,06:36:00,Pleno dia
43249,2025-10-27,segunda-feira,07:15:00,Pleno dia
43250,2025-10-27,segunda-feira,07:05:00,Pleno dia
43251,2025-10-27,segunda-feira,08:20:00,Pleno dia
43252,2025-10-26,domingo,17:50:00,Plena Noite
43253,2025-10-27,segunda-feira,06:05:00,Pleno dia
43254,2025-10-27,segunda-feira,08:35:00,Pleno dia
43255,2025-10-27,segunda-feira,08:10:00,Pleno dia
43256,2025-10-27,segunda-feira,08:05:00,Pleno dia
43257,2025-10-27,segunda-feira,08:50:00,Pleno dia
43258,2025-10-27,segunda-feira,09:45:00,Pleno dia
43259,2025-10-27,segunda-feira,10:20:00,Pleno dia
43260,2025-10-27,segunda-feira,09:15:00,Pleno dia
43261,2025-10-23,quinta-feira,18:00:00,Plena Noite
43262,2025-10-27,segunda-feira,11:25:00,Pleno dia
43263,2025-10-27,segunda-feira,10:55:00,Pleno dia
43264,2025-10-27,segunda-feira,11:20:00,Pleno dia
43265,2025-10-27,segunda-feira,10:25:00,Pleno dia
43266,2025-10-27,segunda-feira,08:30:00,Pleno dia
43267,2025-10-27,segunda-feira,11:45:00,Pleno dia
43268,2025-10-27,segunda-feira,11:10:00,Pleno dia
43269,2025-10-27,segunda-feira,07:10:00,Pleno dia
43270,2025-10-27,segunda-feira,12:50:00,Pleno dia
43271,2025-10-27,segunda-feira,12:30:00,Pleno dia
43272,2025-10-27,segunda-feira,09:40:00,Pleno dia
43273,2025-10-27,segunda-feira,12:18:00,Pleno dia
43274,2025-10-27,segunda-feira,12:35:00,Pleno dia
43275,2025-10-27,segunda-feira,14:05:00,Pleno dia
43276,2025-10-27,segunda-feira,14:10:00,Pleno dia
43277,2025-10-27,segunda-feira,13:20:00,Pleno dia
43278,2025-10-27,segunda-feira,15:00:00,Pleno dia
43279,2025-10-27,segunda-feira,14:28:00,Pleno dia
43280,2025-10-27,segunda-feira,15:40:00,Pleno dia
43281,2025-08-07,quinta-feira,19:44:00,Plena Noite
43282,2025-09-28,domingo,12:21:00,Pleno dia
43283,2025-10-27,segunda-feira,15:01:00,Pleno dia
43284,2025-10-27,segunda-feira,16:00:00,Pleno dia
43285,2025-10-27,segunda-feira,15:47:00,Pleno dia
43286,2025-10-27,segunda-feira,15:50:00,Pleno dia
43287,2025-10-27,segunda-feira,16:35:00,Pleno dia
43288,2025-10-27,segunda-feira,17:00:00,Pleno dia
43289,2025-10-27,segunda-feira,12:10:00,Pleno dia
43290,2025-10-27,segunda-feira,16:47:00,Pleno dia
43291,2025-10-27,segunda-feira,17:05:00,Pleno dia
43292,2025-10-27,segunda-feira,17:15:00,Anoitecer
43293,2025-09-20,sábado,23:16:00,Plena Noite
43294,2025-10-27,segunda-feira,17:15:00,Pleno dia
43295,2025-10-27,segunda-feira,17:50:00,Plena Noite
43296,2025-10-27,segunda-feira,17:44:00,Pleno dia
43297,2025-10-27,segunda-feira,17:20:00,Anoitecer
43298,2025-10-27,segunda-feira,18:30:00,Plena Noite
43299,2025-10-27,segunda-feira,18:00:00,Plena Noite
43300,2025-10-27,segunda-feira,19:30:00,Plena Noite
43301,2025-10-27,segunda-feira,20:10:00,Plena Noite
43302,2025-10-27,segunda-feira,19:05:00,Plena Noite
43303,2025-10-27,segunda-feira,19:40:00,Plena Noite
43304,2025-10-27,segunda-feira,20:34:00,Plena Noite
43305,2025-10-27,segunda-feira,17:50:00,Anoitecer
43306,2025-10-27,segunda-feira,21:30:00,Plena Noite
43307,2025-10-27,segunda-feira,20:55:00,Plena Noite
43308,2025-10-27,segunda-feira,18:40:00,Anoitecer
43309,2025-10-27,segunda-feira,22:10:00,Plena Noite
43310,2025-10-27,segunda-feira,22:15:00,Plena Noite
43311,2025-10-27,segunda-feira,21:40:00,Plena Noite
43312,2025-10-27,segunda-feira,21:45:00,Plena Noite
43313,2025-10-27,segunda-feira,11:35:00,Pleno dia
43314,2025-10-27,segunda-feira,20:00:00,Plena Noite
43315,2025-10-28,terça-feira,00:02:00,Plena Noite
43316,2025-10-28,terça-feira,00:26:00,Plena Noite
43317,2025-10-27,segunda-feira,18:50:00,Plena Noite
43318,2025-10-28,terça-feira,01:45:00,Plena Noite
43319,2025-10-28,terça-feira,06:00:00,Pleno dia
43320,2025-10-28,terça-feira,04:30:00,Amanhecer
43321,2025-10-28,terça-feira,06:20:00,Amanhecer
43322,2025-10-28,terça-feira,06:30:00,Pleno dia
43323,2025-10-28,terça-feira,05:00:00,Amanhecer
43324,2025-10-28,terça-feira,06:50:00,Amanhecer
43325,2025-10-28,terça-feira,06:50:00,Pleno dia
43326,2025-10-28,terça-feira,06:40:00,Pleno dia
43327,2025-10-28,terça-feira,07:15:00,Pleno dia
43328,2025-10-28,terça-feira,06:30:00,Amanhecer
43329,2025-10-28,terça-feira,05:40:00,Pleno dia
43330,2025-10-28,terça-feira,08:24:00,Pleno dia
43331,2025-10-27,segunda-feira,16:25:00,Pleno dia
43332,2025-10-28,terça-feira,08:08:00,Pleno dia
43333,2025-10-28,terça-feira,04:50:00,Amanhecer
43334,2025-10-28,terça-feira,05:23:00,Amanhecer
43335,2025-10-28,terça-feira,08:55:00,Pleno dia
43336,2025-10-28,terça-feira,08:10:00,Pleno dia
43337,2025-10-28,terça-feira,08:30:00,Pleno dia
43338,2025-09-18,quinta-feira,09:05:00,Pleno dia
43339,2025-10-28,terça-feira,08:40:00,Pleno dia
43340,2025-10-28,terça-feira,09:50:00,Pleno dia
43341,2025-10-28,terça-feira,09:40:00,Pleno dia
43342,2025-10-28,terça-feira,10:20:00,Pleno dia
43343,2025-10-28,terça-feira,06:10:00,Amanhecer
43344,2025-10-28,terça-feira,08:05:00,Pleno dia
43345,2025-10-28,terça-feira,09:30:00,Pleno dia
43346,2025-10-28,terça-feira,11:00:00,Pleno dia
43347,2025-10-28,terça-feira,10:10:00,Pleno dia
43348,2025-10-28,terça-feira,10:45:00,Pleno dia
43349,2025-08-31,domingo,21:10:00,Plena Noite
43350,2025-09-02,terça-feira,20:01:00,Anoitecer
43351,2025-10-28,terça-feira,11:58:00,Pleno dia
43352,2025-09-02,terça-feira,09:00:00,Pleno dia
43353,2025-10-28,terça-feira,10:50:00,Pleno dia
43354,2025-10-21,terça-feira,11:35:00,Pleno dia
43355,2025-10-28,terça-feira,12:35:00,Pleno dia
43356,2025-10-28,terça-feira,13:25:00,Pleno dia
43357,2025-10-28,terça-feira,13:50:00,Pleno dia
43358,2025-10-19,domingo,22:30:00,Plena Noite
43359,2025-10-28,terça-feira,13:35:00,Pleno dia
43360,2025-10-28,terça-feira,12:50:00,Pleno dia
43361,2025-10-28,terça-feira,11:18:00,Pleno dia
43362,2025-10-28,terça-feira,15:10:00,Pleno dia
43363,2025-10-28,terça-feira,15:00:00,Pleno dia
43364,2025-10-28,terça-feira,15:45:00,Pleno dia
43365,2025-10-28,terça-feira,15:50:00,Pleno dia
43366,2025-10-28,terça-feira,16:30:00,Pleno dia
43367,2025-10-28,terça-feira,16:20:00,Pleno dia
43368,2025-10-28,terça-feira,17:00:00,Anoitecer
43369,2025-10-28,terça-feira,17:05:00,Pleno dia
43370,2025-10-28,terça-feira,17:40:00,Pleno dia
43371,2025-10-04,sábado,01:08:00,Plena Noite
43372,2025-10-28,terça-feira,14:10:00,Pleno dia
43373,2025-10-28,terça-feira,10:30:00,Pleno dia
43374,2025-10-28,terça-feira,18:15:00,Anoitecer
43375,2025-10-28,terça-feira,10:40:00,Pleno dia
43376,2025-10-28,terça-feira,19:00:00,Plena Noite
43377,2025-10-28,terça-feira,17:50:00,Anoitecer
43378,2025-10-28,terça-feira,17:55:00,Anoitecer
43379,2025-10-28,terça-feira,18:15:00,Plena Noite
43380,2025-10-28,terça-feira,19:20:00,Plena Noite
43381,2025-10-28,terça-feira,18:30:00,Plena Noite
43382,2025-10-28,terça-feira,19:35:00,Plena Noite
43383,2025-10-28,terça-feira,19:40:00,Plena Noite
43384,2025-10-28,terça-feira,19:18:00,Plena Noite
43385,2025-10-28,terça-feira,19:50:00,Plena Noite
43386,2025-10-28,terça-feira,17:35:00,Plena Noite
43387,2025-10-18,sábado,11:11:00,Pleno dia
43388,2025-10-28,terça-feira,21:00:00,Plena Noite
43389,2025-10-28,terça-feira,15:20:00,Pleno dia
43390,2025-10-28,terça-feira,21:40:00,Plena Noite
43391,2025-10-28,terça-feira,22:40:00,Plena Noite
43392,2025-10-28,terça-feira,13:15:00,Pleno dia
43393,2025-10-21,terça-feira,07:50:00,Pleno dia
43394,2025-10-28,terça-feira,22:10:00,Plena Noite
43395,2025-10-28,terça-feira,23:55:00,Plena Noite
43396,2025-10-29,quarta-feira,02:40:00,Plena Noite
43397,2025-10-29,quarta-feira,03:01:00,Plena Noite
43398,2025-10-29,quarta-feira,02:55:00,Plena Noite
43399,2025-10-29,quarta-feira,06:00:00,Pleno dia
43400,2025-10-29,quarta-feira,03:47:00,Amanhecer
43401,2025-10-24,sexta-feira,02:00:00,Plena Noite
43402,2025-10-29,quarta-feira,07:26:00,Pleno dia
43403,2025-10-29,quarta-feira,08:33:00,Pleno dia
43404,2025-09-27,sábado,19:30:00,Plena Noite
43405,2025-10-29,quarta-feira,07:50:00,Pleno dia
43406,2025-10-26,domingo,01:40:00,Plena Noite
43407,2025-10-29,quarta-feira,08:25:00,Pleno dia
43408,2025-10-29,quarta-feira,07:40:00,Pleno dia
43409,2025-10-29,quarta-feira,08:40:00,Pleno dia
43410,2025-10-29,quarta-feira,08:23:00,Pleno dia
43411,2025-10-29,quarta-feira,09:30:00,Pleno dia
43412,2025-10-29,quarta-feira,08:30:00,Pleno dia
43413,2025-10-29,quarta-feira,09:25:00,Pleno dia
43414,2025-10-29,quarta-feira,09:35:00,Pleno dia
43415,2025-10-29,quarta-feira,11:05:00,Pleno dia
43416,2025-10-29,quarta-feira,11:20:00,Pleno dia
43417,2025-10-29,quarta-feira,11:06:00,Pleno dia
43418,2025-10-29,quarta-feira,10:50:00,Pleno dia
43419,2025-10-29,quarta-feira,12:15:00,Pleno dia
43420,2025-10-29,quarta-feira,12:30:00,Pleno dia
43421,2025-10-29,quarta-feira,11:50:00,Pleno dia
43422,2025-10-29,quarta-feira,13:00:00,Pleno dia
43423,2025-10-29,quarta-feira,13:20:00,Pleno dia
43424,2025-10-29,quarta-feira,13:55:00,Pleno dia
43425,2025-10-29,quarta-feira,11:58:00,Pleno dia
43426,2025-10-29,quarta-feira,12:50:00,Pleno dia
43427,2025-10-29,quarta-feira,09:00:00,Pleno dia
43428,2025-10-26,domingo,02:24:00,Plena Noite
43429,2025-10-29,quarta-feira,10:33:00,Pleno dia
43430,2025-10-29,quarta-feira,15:00:00,Pleno dia
43431,2025-10-29,quarta-feira,11:00:00,Pleno dia
43432,2025-10-29,quarta-feira,16:05:00,Pleno dia
43433,2025-10-29,quarta-feira,14:55:00,Pleno dia
43434,2025-10-29,quarta-feira,15:20:00,Pleno dia
43435,2025-10-29,quarta-feira,16:33:00,Pleno dia
43436,2025-10-29,quarta-feira,16:45:00,Pleno dia
43437,2025-10-29,quarta-feira,17:13:00,Anoitecer
43438,2025-10-14,terça-feira,19:05:00,Pleno dia
43439,2025-10-29,quarta-feira,17:45:00,Pleno dia
43440,2025-10-29,quarta-feira,18:08:00,Anoitecer
43441,2025-10-29,quarta-feira,18:15:00,Anoitecer
43442,2025-10-29,quarta-feira,18:10:00,Pleno dia
43443,2025-10-29,quarta-feira,17:45:00,Anoitecer
43444,2025-10-29,quarta-feira,18:24:00,Plena Noite
43445,2025-10-29,quarta-feira,17:50:00,Anoitecer
43446,2025-10-29,quarta-feira,19:00:00,Plena Noite
43447,2025-10-29,quarta-feira,18:20:00,Plena Noite
43448,2025-10-29,quarta-feira,18:50:00,Anoitecer
43449,2025-10-29,quarta-feira,17:20:00,Pleno dia
43450,2025-10-29,quarta-feira,19:35:00,Plena Noite
43451,2025-10-29,quarta-feira,18:05:00,Anoitecer
43452,2025-10-29,quarta-feira,17:59:00,Plena Noite
43453,2025-10-29,quarta-feira,18:10:00,Anoitecer
43454,2025-10-29,quarta-feira,18:40:00,Plena Noite
43455,2025-10-29,quarta-feira,18:10:00,Plena Noite
43456,2025-10-29,quarta-feira,19:50:00,Plena Noite
43457,2025-10-29,quarta-feira,19:10:00,Plena Noite
43458,2025-10-29,quarta-feira,20:10:00,Plena Noite
43459,2025-10-29,quarta-feira,18:46:00,Plena Noite
43460,2025-10-29,quarta-feira,20:50:00,Plena Noite
43461,2025-10-29,quarta-feira,20:40:00,Plena Noite
43462,2025-10-29,quarta-feira,18:15:00,Plena Noite
43463,2025-10-29,quarta-feira,20:55:00,Plena Noite
43464,2025-10-29,quarta-feira,21:20:00,Plena Noite
43465,2025-10-29,quarta-feira,18:30:00,Plena Noite
43466,2025-10-29,quarta-feira,21:10:00,Plena Noite
43467,2025-10-29,quarta-feira,18:20:00,Pleno dia
43468,2025-10-29,quarta-feira,18:00:00,Plena Noite
43469,2025-10-29,quarta-feira,22:20:00,Plena Noite
43470,2025-10-29,quarta-feira,23:15:00,Plena Noite
43471,2025-10-29,quarta-feira,22:45:00,Plena Noite
43472,2025-10-29,quarta-feira,22:40:00,Plena Noite
43473,2025-10-29,quarta-feira,20:57:00,Plena Noite
43474,2025-10-30,quinta-feira,00:30:00,Plena Noite
43475,2025-10-29,quarta-feira,22:10:00,Plena Noite
43476,2025-10-30,quinta-feira,01:20:00,Plena Noite
43477,2025-10-30,quinta-feira,02:40:00,Plena Noite
43478,2025-10-29,quarta-feira,21:00:00,Plena Noite
43479,2025-10-30,quinta-feira,04:50:00,Amanhecer
43480,2025-10-30,quinta-feira,05:00:00,Amanhecer
43481,2025-10-30,quinta-feira,04:50:00,Pleno dia
43482,2025-10-30,quinta-feira,01:15:00,Plena Noite
43483,2025-10-30,quinta-feira,03:55:00,Plena Noite
43484,2025-10-30,quinta-feira,05:00:00,Pleno dia
43485,2025-10-30,quinta-feira,04:45:00,Amanhecer
43486,2025-10-21,terça-feira,22:32:00,Plena Noite
43487,2025-10-30,quinta-feira,07:15:00,Pleno dia
43488,2025-10-30,quinta-feira,06:30:00,Pleno dia
43489,2025-10-30,quinta-feira,07:21:00,Pleno dia
43490,2025-10-30,quinta-feira,07:45:00,Pleno dia
43491,2025-10-30,quinta-feira,08:19:00,Pleno dia
43492,2025-10-30,quinta-feira,08:15:00,Pleno dia
43493,2025-10-30,quinta-feira,07:40:00,Pleno dia
43494,2025-10-30,quinta-feira,08:00:00,Pleno dia
43495,2025-10-30,quinta-feira,07:55:00,Pleno dia
43496,2025-10-30,quinta-feira,08:50:00,Pleno dia
43497,2025-10-30,quinta-feira,08:29:00,Pleno dia
43498,2025-10-30,quinta-feira,09:15:00,Pleno dia
43499,2025-10-30,quinta-feira,08:05:00,Pleno dia
43500,2025-10-30,quinta-feira,09:20:00,Pleno dia
43501,2025-10-30,quinta-feira,08:10:00,Pleno dia
43502,2025-09-02,terça-feira,17:11:00,Pleno dia
43503,2025-10-30,quinta-feira,06:50:00,Pleno dia
43504,2025-10-30,quinta-feira,09:00:00,Pleno dia
43505,2025-10-30,quinta-feira,09:40:00,Pleno dia
43506,2025-10-30,quinta-feira,10:50:00,Pleno dia
43507,2025-10-30,quinta-feira,11:49:00,Pleno dia
43508,2025-10-30,quinta-feira,11:50:00,Pleno dia
43509,2025-10-30,quinta-feira,11:20:00,Pleno dia
43510,2025-10-10,sexta-feira,10:15:00,Pleno dia
43511,2025-10-30,quinta-feira,13:20:00,Pleno dia
43512,2025-09-10,quarta-feira,22:30:00,Plena Noite
43513,2025-10-30,quinta-feira,12:35:00,Pleno dia
43514,2025-10-30,quinta-feira,13:40:00,Pleno dia
43515,2025-10-30,quinta-feira,12:50:00,Pleno dia
43516,2025-10-30,quinta-feira,14:15:00,Pleno dia
43517,2025-10-30,quinta-feira,08:57:00,Pleno dia
43518,2025-10-30,quinta-feira,14:38:00,Pleno dia
43519,2025-10-30,quinta-feira,15:20:00,Pleno dia
43520,2025-10-30,quinta-feira,15:15:00,Pleno dia
43521,2025-10-30,quinta-feira,15:30:00,Pleno dia
43522,2025-10-30,quinta-feira,15:45:00,Pleno dia
43523,2025-10-30,quinta-feira,16:04:00,Pleno dia
43524,2025-10-30,quinta-feira,15:00:00,Pleno dia
43525,2025-10-30,quinta-feira,15:55:00,Pleno dia
43526,2025-10-30,quinta-feira,16:30:00,Pleno dia
43527,2025-10-30,quinta-feira,16:40:00,Pleno dia
43528,2025-10-30,quinta-feira,16:20:00,Pleno dia
43529,2025-10-30,quinta-feira,17:12:00,Anoitecer
43530,2025-10-30,quinta-feira,15:05:00,Pleno dia
43531,2025-10-30,quinta-feira,16:55:00,Plena Noite
43532,2025-10-30,quinta-feira,13:35:00,Pleno dia
43533,2025-10-30,quinta-feira,17:55:00,Plena Noite
43534,2025-10-30,quinta-feira,17:00:00,Pleno dia
43535,2025-10-30,quinta-feira,17:10:00,Pleno dia
43536,2025-10-30,quinta-feira,16:05:00,Pleno dia
43537,2025-10-30,quinta-feira,17:20:00,Anoitecer
43538,2025-10-30,quinta-feira,18:20:00,Anoitecer
43539,2025-10-30,quinta-feira,14:30:00,Pleno dia
43540,2025-10-30,quinta-feira,18:10:00,Pleno dia
43541,2025-10-30,quinta-feira,17:30:00,Pleno dia
43542,2025-10-30,quinta-feira,18:45:00,Plena Noite
43543,2025-10-30,quinta-feira,18:25:00,Anoitecer
43544,2025-10-30,quinta-feira,19:10:00,Plena Noite
43545,2025-10-30,quinta-feira,19:40:00,Plena Noite
43546,2025-10-30,quinta-feira,17:30:00,Anoitecer
43547,2025-10-30,quinta-feira,19:25:00,Anoitecer
43548,2025-10-30,quinta-feira,19:55:00,Plena Noite
43549,2025-10-30,quinta-feira,20:00:00,Plena Noite
43550,2025-10-30,quinta-feira,19:00:00,Plena Noite
43551,2025-10-30,quinta-feira,20:36:00,Plena Noite
43552,2025-10-30,quinta-feira,18:50:00,Plena Noite
43553,2025-10-30,quinta-feira,18:30:00,Plena Noite
43554,2025-10-30,quinta-feira,14:14:00,Pleno dia
43555,2025-10-30,quinta-feira,19:20:00,Plena Noite
43556,2025-10-30,quinta-feira,21:20:00,Plena Noite
43557,2025-10-30,quinta-feira,23:06:00,Plena Noite
43558,2025-10-30,quinta-feira,23:20:00,Plena Noite
43559,2025-10-30,quinta-feira,22:25:00,Plena Noite
43560,2025-10-30,quinta-feira,22:00:00,Plena Noite
43561,2025-10-31,sexta-feira,00:00:00,Plena Noite
43562,2025-08-04,segunda-feira,01:30:00,Plena Noite
43563,2025-10-31,sexta-feira,00:15:00,Plena Noite
43564,2025-10-31,sexta-feira,00:45:00,Plena Noite
43565,2025-10-31,sexta-feira,01:00:00,Plena Noite
43566,2025-10-31,sexta-feira,05:22:00,Amanhecer
43567,2025-10-31,sexta-feira,06:09:00,Amanhecer
43568,2025-10-31,sexta-feira,04:35:00,Plena Noite
43569,2025-10-31,sexta-feira,04:25:00,Amanhecer
43570,2025-10-31,sexta-feira,07:45:00,Pleno dia
43571,2025-10-31,sexta-feira,07:35:00,Pleno dia
43572,2025-10-31,sexta-feira,07:55:00,Pleno dia
43573,2025-10-31,sexta-feira,08:00:00,Pleno dia
43574,2025-10-31,sexta-feira,08:15:00,Pleno dia
43575,2025-10-31,sexta-feira,08:10:00,Pleno dia
43576,2025-10-31,sexta-feira,08:21:00,Pleno dia
43577,2025-10-31,sexta-feira,09:20:00,Pleno dia
43578,2025-10-21,terça-feira,00:15:00,Plena Noite
43579,2025-10-04,sábado,10:40:00,Pleno dia
43580,2025-10-31,sexta-feira,10:10:00,Pleno dia
43581,2025-10-31,sexta-feira,10:35:00,Pleno dia
43582,2025-10-31,sexta-feira,10:45:00,Pleno dia
43583,2025-10-31,sexta-feira,10:40:00,Pleno dia
43584,2025-10-31,sexta-feira,10:15:00,Pleno dia
43585,2025-10-31,sexta-feira,11:15:00,Pleno dia
43586,2025-10-31,sexta-feira,11:30:00,Pleno dia
43587,2025-08-08,sexta-feira,11:20:00,Pleno dia
43588,2025-10-31,sexta-feira,11:40:00,Pleno dia
43589,2025-10-31,sexta-feira,12:00:00,Pleno dia
43590,2025-10-31,sexta-feira,12:33:00,Pleno dia
43591,2025-10-31,sexta-feira,10:30:00,Pleno dia
43592,2025-10-31,sexta-feira,11:25:00,Pleno dia
43593,2025-10-31,sexta-feira,13:15:00,Pleno dia
43594,2025-10-31,sexta-feira,12:30:00,Pleno dia
43595,2025-10-31,sexta-feira,12:35:00,Pleno dia
43596,2025-10-31,sexta-feira,12:45:00,Pleno dia
